    0.60589E+00    0.50000E+01    0.10000E-03    0.10000E-03
    0.61126E+00    0.90000E+01    0.18000E-03    0.28000E-03
    0.61662E+00    0.26000E+02    0.52000E-03    0.80000E-03
    0.62199E+00    0.83000E+02    0.16600E-02    0.24600E-02
    0.62735E+00    0.15900E+03    0.31800E-02    0.56400E-02
    0.63271E+00    0.37600E+03    0.75200E-02    0.13160E-01
    0.63808E+00    0.70200E+03    0.14040E-01    0.27200E-01
    0.64344E+00    0.12220E+04    0.24440E-01    0.51640E-01
    0.64880E+00    0.20060E+04    0.40120E-01    0.91760E-01
    0.65417E+00    0.28740E+04    0.57480E-01    0.14924E+00
    0.65953E+00    0.37930E+04    0.75860E-01    0.22510E+00
    0.66490E+00    0.47140E+04    0.94280E-01    0.31938E+00
    0.67026E+00    0.53300E+04    0.10660E+00    0.42598E+00
    0.67562E+00    0.55720E+04    0.11144E+00    0.53742E+00
    0.68099E+00    0.53300E+04    0.10660E+00    0.64402E+00
    0.68635E+00    0.47260E+04    0.94520E-01    0.73854E+00
    0.69171E+00    0.39850E+04    0.79700E-01    0.81824E+00
    0.69708E+00    0.31080E+04    0.62160E-01    0.88040E+00
    0.70244E+00    0.22480E+04    0.44960E-01    0.92536E+00
    0.70780E+00    0.15350E+04    0.30700E-01    0.95606E+00
    0.71317E+00    0.99200E+03    0.19840E-01    0.97590E+00
    0.71853E+00    0.58400E+03    0.11680E-01    0.98758E+00
    0.72390E+00    0.30100E+03    0.60200E-02    0.99360E+00
    0.72926E+00    0.17100E+03    0.34200E-02    0.99702E+00
    0.73462E+00    0.85000E+02    0.17000E-02    0.99872E+00
    0.73999E+00    0.28000E+02    0.56000E-03    0.99928E+00
    0.74535E+00    0.16000E+02    0.32000E-03    0.99960E+00
    0.75071E+00    0.14000E+02    0.28000E-03    0.99988E+00
    0.75608E+00    0.30000E+01    0.60000E-04    0.99994E+00
    0.76144E+00    0.30000E+01    0.60000E-04    0.10000E+01
